h,k,l,mag(G),S,I,d,2theta
-7,4,5,20.250128014845885,(45.647872320239706+5.590252072486862e-15j),2083.7282473649066,0.015322312737318308,-4
-7,4,6,21.451971198310336,-8.385378108730292e-15j,7.031456602637322e-29,0.01365354600355097,-4
-7,5,-7,23.673314842753147,2.5156134326190878e-14j,6.32831094237359e-28,0.01121144834437925,-4
-7,5,-6,22.38735886063608,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.012536437694169525,-4
-7,5,-5,21.23851343854863,1.9565882253704018e-14j,3.8282374836580983e-28,0.013929375215743917,-4
-7,5,-4,20.250128014845885,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.015322312737318308,-4
-7,5,-3,19.446684328430052,1.3975630181217156e-14j,1.9531823896214787e-28,0.016614555980224672,-4
-7,5,-2,18.851843234423878,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.017679591619982664,-4
-7,5,-1,18.485753176830666,8.385378108730292e-15j,7.031456602637322e-29,0.01838677528478197,-4
-7,5,0,18.362101266136246,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.01863524522106281,-4
-7,5,1,18.485753176830666,2.795126036243431e-15j,7.812729558485914e-30,0.01838677528478197,-4
-7,5,2,18.851843234423878,(45.647872320239706+0j),2083.7282473649066,0.017679591619982664,-4
-7,5,3,19.446684328430052,-2.795126036243431e-15j,7.812729558485914e-30,0.016614555980224672,-4
-7,5,4,20.250128014845885,(45.647872320239706+5.590252072486862e-15j),2083.7282473649066,0.015322312737318308,-4
-7,5,5,21.23851343854863,-8.385378108730292e-15j,7.031456602637322e-29,0.013929375215743917,-4
-7,5,6,22.38735886063608,(45.647872320239706+1.1180504144973724e-14j),2083.7282473649066,0.012536437694169525,-4
-7,6,-7,24.7092132476857,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.010291105569840656,-4
-7,6,-6,23.480060060195562,1.9565882253704018e-14j,3.8282374836580983e-28,0.011396761540154114,-4
-7,6,-5,22.38735886063608,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.012536437694169525,-4
-7,6,-4,21.451971198310336,1.3975630181217156e-14j,1.9531823896214787e-28,0.01365354600355097,-4
-7,6,-3,20.695238946315577,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.014670299429347318,-4
-7,6,-2,20.13731305340371,8.385378108730292e-15j,7.031456602637322e-29,0.01549447355459155,-4
-7,6,-1,19.795010840870866,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.01603497844603079,-4
-7,6,0,19.67958705317092,2.795126036243431e-15j,7.812729558485914e-30,0.01622362525127821,-4
-7,6,1,19.795010840870866,(45.647872320239706+0j),2083.7282473649066,0.01603497844603079,-4
-7,6,2,20.13731305340371,-2.795126036243431e-15j,7.812729558485914e-30,0.01549447355459155,-4
-7,6,3,20.695238946315577,(45.647872320239706+5.590252072486862e-15j),2083.7282473649066,0.014670299429347318,-4
-7,6,4,21.451971198310336,-8.385378108730292e-15j,7.031456602637322e-29,0.01365354600355097,-4
-7,6,5,22.38735886063608,(45.647872320239706+1.1180504144973724e-14j),2083.7282473649066,0.012536437694169525,-4
-7,6,6,23.480060060195562,-1.3975630181217156e-14j,1.9531823896214787e-28,0.011396761540154114,-4
-6,-7,-7,24.7092132476857,(45.647872320239706-5.5902520724868623e-14j),2083.7282473649066,0.010291105569840654,-4
-6,-7,-6,23.480060060195566,1.3419430488875237e-13j,1.8008111464575428e-26,0.011396761540154112,-4
-6,-7,-5,22.38735886063608,(45.647872320239706-5.0312268652381756e-14j),2083.7282473649066,0.012536437694169523,-4
